Site,Department,Type,Maint_7days_before,Maint_30days_before,Maint_90days_before,Month,Quarter,DayOfWeek,Target
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,5,2,2,1
Cheyenne WY,Western Regional Sales,Near Miss,0,0,0,5,2,3,1
Cheyenne WY,Western Regional Sales,Hazard,0,0,0,5,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 2,Hazard,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 2,Hazard,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,3,1
Cheyenne WY,Administration,Near Miss,0,0,0,5,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,5,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,5,2,0,1
Cheyenne WY,Maintenance,Near Miss,0,0,0,5,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,6,1
Cheyenne WY,Cheyenne Turnaround,Near Miss,0,0,0,5,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 4,Incident,0,0,0,5,2,4,1
Cheyenne WY,Administration,Incident,0,0,0,5,2,3,1
Cheyenne WY,Administration,Hazard,0,0,0,5,2,3,1
Cheyenne WY,Administration,Incident,0,0,0,5,2,3,1
Cheyenne WY,Maintenance,Incident,0,0,0,5,2,2,1
Cheyenne WY,Maintenance,Incident,0,0,0,5,2,2,1
Cheyenne WY,Maintenance,Incident,0,0,0,5,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,5,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Incident,0,0,0,5,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,5,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,5,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,5,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,5,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,4,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,4,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,4,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,4,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,4,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,4,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,4,2,6,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,4,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Hazard,0,0,0,4,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,4,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,4,2,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,4,2,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,4,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,4,2,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,4,2,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,4,2,5,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Incident,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,4,2,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,4,2,3,1
Cheyenne WY,Administration,Incident,0,0,0,4,2,2,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Incident,0,0,0,4,2,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,3,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,3,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,3,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,3,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,3,1,6,1
Cheyenne WY,Cheyenne Plant,Near Miss,0,0,0,10,4,1,1
Cheyenne WY,Cheyenne Plant,Incident,0,0,0,3,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,3,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,3,1,0,1
Cheyenne WY,Maintenance,Hazard,0,0,0,3,1,1,1
Cheyenne WY,Cheyenne Plant,Hazard,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 2,Near Miss,0,0,0,3,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,3,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,3,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,3,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,3,1,6,1
Cheyenne WY,Cheyenne Plant,Incident,0,0,0,3,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,3,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,3,1,0,1
Cheyenne WY,Health and Safety,Hazard,0,0,0,3,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,3,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,3,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,2,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,2,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,2,1,1,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Near Miss,0,0,0,2,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,2,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,2,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,2,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,2,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,2,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,2,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,2,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,2,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,2,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,2,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,2,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,2,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,2,1,2,1
Cheyenne WY,Cheyenne Engineering & Reliability,Near Miss,0,0,0,2,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 2,Hazard,0,0,0,2,1,6,1
Cheyenne WY,Administration,Near Miss,0,0,0,2,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,2,1,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,2,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,2,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,2,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,2,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,2,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,2,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,1,1,4,1
Cheyenne WY,Cheyenne Plant,External {Non-IPL},0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,1,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,1,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,4,1
Cheyenne WY,IT Americas,Near Miss,0,0,0,1,1,1,1
Cheyenne WY,Cheyenne Plant,Incident,0,0,0,1,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,1,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,1,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,1,1,2,1
Cheyenne WY (Emulsion Plant),Cheyenne Emulsion,Incident,0,0,0,1,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 2,Hazard,0,0,0,1,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,1,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,1,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,1,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,1,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,1,1,1,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Incident,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,1,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,1,1,3,1
Cheyenne WY,Maintenance,Hazard,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 2,Near Miss,0,0,0,1,1,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,1,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,5,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,1,1,6,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Incident,0,0,0,1,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,1,1,4,1
Cheyenne WY,Maintenance,Hazard,0,0,0,1,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 2,Near Miss,0,0,0,1,1,3,1
Cheyenne WY,Cheyenne Engineering & Reliability,Hazard,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,1,1,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,1,1,1,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Incident,0,0,0,1,1,0,1
Cheyenne WY,Maintenance,Incident,0,0,0,1,1,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,12,4,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Hazard,0,0,0,1,1,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,12,4,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,12,4,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,12,4,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,12,4,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,12,4,4,1
Cheyenne WY,Cheyenne Operations - Complex 2,Hazard,0,0,0,12,4,3,1
Cheyenne WY,Cheyenne Operations - Complex 2,Near Miss,0,0,0,12,4,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,12,4,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,12,4,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,12,4,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,12,4,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,12,4,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,12,4,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,12,4,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,12,4,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,12,4,1,1
Cheyenne WY (Emulsion Plant),Western Regional Sales,Incident,0,0,0,12,4,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,12,4,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,11,4,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,4,1
Cheyenne WY,Administration,Incident,0,0,0,11,4,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,11,4,5,1
Cheyenne WY,Cheyenne Operations - Complex 2,Hazard,0,0,0,11,4,4,1
Cheyenne WY,Wolf Lake Plant,Hazard,0,0,0,11,4,2,1
Cheyenne WY,Cheyenne Operations - Complex 2,Hazard,0,0,0,11,4,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,10,4,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,11,4,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,2,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,11,4,2,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,11,4,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,3,1
Cheyenne WY (Emulsion Plant),Western Regional Sales,Incident,0,0,0,11,4,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,11,4,4,1
Cheyenne WY,Cheyenne Operations - Complex 2,Near Miss,0,0,0,10,4,2,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,10,4,1,1
Cheyenne WY,HSEC Global,Incident,0,0,0,10,4,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,10,4,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,10,4,2,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Incident,0,0,0,10,4,4,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,10,4,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,10,4,6,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,10,4,6,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,10,4,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,10,4,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,10,4,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,10,4,3,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,10,4,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Near Miss,0,0,0,10,4,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,10,4,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,10,4,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,10,4,5,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,10,4,5,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,10,4,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,10,4,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,10,4,3,1
Cheyenne WY,Cheyenne Plant,Incident,0,0,0,10,4,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,3,1
Cheyenne WY (Emulsion Plant),Western Regional Sales,Incident,0,0,0,10,4,0,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Incident,0,0,0,10,4,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,10,4,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,10,4,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,10,4,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,10,4,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,10,4,2,1
Cheyenne WY (Emulsion Plant),Western Regional Sales,Incident,0,0,0,10,4,2,1
Cheyenne WY (Emulsion Plant),Western Regional Sales,Hazard,0,0,0,10,4,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Near Miss,0,0,0,10,4,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,External {Non-IPL},0,0,0,9,3,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,9,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,9,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,9,3,6,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,9,3,6,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,9,3,5,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Incident,0,0,0,9,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,9,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,3,1
Cheyenne WY,Health and Safety,External {Non-IPL},0,0,0,9,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,3,1
Cheyenne WY,Cheyenne Plant,Hazard,0,0,0,9,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,9,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,9,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,9,3,6,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,9,3,6,1
Cheyenne WY,Cheyenne Operations - Complex 2,Near Miss,0,0,0,9,3,4,1
Cheyenne WY,Environment - AN Sites,Incident,0,0,0,3,1,6,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,9,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,9,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,9,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,9,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,9,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Near Miss,0,0,0,9,3,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,9,3,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,9,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,9,3,4,1
Cheyenne WY,Health and Safety,External {Non-IPL},0,0,0,9,3,2,1
Cheyenne WY,Administration,Hazard,0,0,0,9,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,9,3,6,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,8,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 2,Hazard,0,0,0,8,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,8,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,8,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,8,3,3,1
Cheyenne WY,Cheyenne Plant,Incident,0,0,0,8,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,8,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,8,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,8,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,8,3,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,8,3,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,8,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,8,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,8,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,8,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,8,3,6,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,8,3,5,1
Cheyenne WY,Cheyenne Operations - Complex 2,Near Miss,0,0,0,8,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,7,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,7,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,7,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,7,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,7,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,7,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,7,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,7,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 2,Near Miss,0,0,0,7,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,7,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Near Miss,0,0,0,7,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,7,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,7,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,7,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,7,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,7,3,6,1
Cheyenne WY,Cheyenne Operations - Complex 2,Incident,0,0,0,7,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,7,3,5,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,7,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,7,3,4,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,7,3,3,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,7,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 2,Near Miss,0,0,0,7,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Near Miss,0,0,0,7,3,1,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,7,3,1,1
Cheyenne WY (DNTI),DNTI Cheyenne WY,Near Miss,0,0,0,7,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Hazard,0,0,0,5,2,0,1
Cheyenne WY,Cheyenne Plant,Hazard,0,0,0,7,3,2,1
Cheyenne WY,Cheyenne Plant,External {Non-IPL},0,0,0,7,3,0,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,7,3,2,1
Cheyenne WY,Cheyenne Operations - Complex 1,Incident,0,0,0,7,3,4,1
Cheyenne WY,BEx Manufacturing - Cheyenne *INACTIVE* Do not use from 30 July 2024,Incident,0,0,0,7,3,0,1
